"accgrpid","userid1","branchname","uwritrname"
83834,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83835,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83836,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83837,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83838,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83839,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83840,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83841,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83842,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83843,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83844,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83845,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83846,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83847,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83848,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83849,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83850,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83851,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83852,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83853,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83854,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83855,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83856,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83857,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83858,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83859,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83860,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83861,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83862,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83863,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83864,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83865,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83866,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83867,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83868,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83869,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83870,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83871,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83872,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83873,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83874,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83875,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83876,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83877,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83878,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83879,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83880,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83881,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83882,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83883,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83884,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83885,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83886,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83887,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83888,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83889,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83890,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83891,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83892,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83893,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83894,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83895,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83896,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83897,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83898,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83899,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83900,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83901,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83902,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83903,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83904,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83905,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83906,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83907,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83908,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83909,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83910,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83911,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83912,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83913,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83914,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83915,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83916,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83917,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83918,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83919,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83920,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83921,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83922,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83923,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83924,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83925,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83926,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83927,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83928,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83929,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83930,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83931,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83932,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83933,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83934,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83935,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83936,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83937,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83938,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83939,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83940,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83941,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83942,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83943,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83944,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83945,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83946,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83947,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83948,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83949,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83950,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83951,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83952,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83953,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83954,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83955,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83956,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83957,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83958,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83959,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83960,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83961,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83962,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83963,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83964,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83965,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83966,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83967,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83968,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83969,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83970,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83971,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83972,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83973,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83974,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83975,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83976,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83977,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83978,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83979,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83980,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83981,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83982,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83983,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83984,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83985,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83986,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83987,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83988,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83989,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83990,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83991,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83992,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83993,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83994,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83995,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83996,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83997,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83998,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
83999,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84000,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84001,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84002,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84003,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84004,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84005,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84006,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84007,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84008,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84009,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84010,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84011,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84012,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84013,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84014,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84015,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84016,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84017,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84018,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84019,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84020,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84021,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84022,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84023,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84024,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84025,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84026,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84027,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84028,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84029,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84030,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84031,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84032,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84033,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84034,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84035,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84036,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84037,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84038,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84039,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84040,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84041,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84042,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84043,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84044,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84045,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84046,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84047,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84048,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84049,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84050,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84051,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84052,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84053,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84054,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84055,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84056,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84057,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84058,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84059,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84060,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84061,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84062,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84063,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84064,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84065,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84066,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84067,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84068,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84069,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84070,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84071,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84072,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84073,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84074,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84075,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84076,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84077,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84078,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84079,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84080,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84081,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84082,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84083,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84084,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84085,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84086,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84087,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84088,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84089,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84090,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84091,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84092,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84093,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84094,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84095,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84096,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84097,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84098,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84099,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84100,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84101,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84102,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84103,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84104,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84105,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84106,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84107,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84108,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84109,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84110,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84111,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84112,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84113,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84114,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84115,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84116,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84117,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84118,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84119,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84120,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84121,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84122,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84123,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84124,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84125,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84126,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84127,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84128,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84129,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84130,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84131,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84132,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84133,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84134,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84135,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84136,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84137,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84138,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84139,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84140,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84141,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84142,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84143,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84144,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84145,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84146,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84147,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84148,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84149,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84150,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84151,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84152,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84153,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84154,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84155,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84156,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84157,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84158,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84159,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84160,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84161,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84162,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84163,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84164,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84165,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84166,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84167,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84168,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84169,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84170,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84171,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84172,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84173,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84174,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84175,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84176,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84177,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84178,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84179,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84180,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84181,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84182,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84183,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84184,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84185,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84186,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84187,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84188,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84189,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84190,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84191,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84192,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84193,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84194,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84195,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84196,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84197,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84198,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84199,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84200,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84201,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84202,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84203,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84204,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84205,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84206,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84207,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84208,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84209,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84210,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84211,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84212,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84213,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84214,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84215,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84216,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84217,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84218,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84219,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84220,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84221,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84222,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84223,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84224,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84225,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84226,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84227,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84228,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84229,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84230,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84231,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
84232,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
